customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup,RevenueCategory,AvgChargePerMonth,TotalServices,ChargeCategory,CustomerValueScore,ContractRisk,AutoPayment,FiberOpticUser,SeniorHighChargeRisk,TenureContractRisk,HighMonthlyChargeRisk,ServiceEngagementScore,PaperlessBillingRisk,HasDependents,LongTermCustomer,RevenuePerService,ChurnScore
1237-WIYYZ,Female,0,No,No,18,1,No,0,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,19.55,389.25,No,1-2 Years,Normal Revenue,20.48684210526316,1,Low,351.90000000000003,3,0,0,0.0,0,0,0,1,0,0,9.775,4
1987-AUELQ,Female,0,Yes,No,71,1,Yes,0,0,0,0,0,0,0,Two year,No,Credit card (automatic),25.05,1873.7,No,4+ Years,Normal Revenue,26.023611111111112,1,Low,1778.55,1,1,0,0.0,0,0,0,0,0,1,12.525,1
7852-LECYP,Male,1,Yes,No,13,1,Yes,0,1,1,0,0,0,1,Month-to-month,No,Credit card (automatic),93.8,1261.0,No,1-2 Years,High Revenue,90.07142857142857,4,High,1219.4,3,1,0,93.8,0,1,3,0,0,0,18.759999999999998,4
4430-UZIPO,Male,0,No,No,3,0,No phone service,0,0,1,0,1,0,0,Month-to-month,Yes,Mailed check,36.85,108.7,Yes,0-1 Year,Normal Revenue,27.175,2,Medium,110.55,3,0,0,0.0,1,0,2,1,0,0,12.283333333333333,5
4822-LPTYJ,Male,0,Yes,No,72,1,Yes,0,0,1,1,0,1,1,Two year,Yes,Bank transfer (automatic),103.75,7346.2,No,4+ Years,High Revenue,100.63287671232877,5,High,7470.0,1,1,0,0.0,0,1,4,1,0,1,17.291666666666668,3
8165-CBKXO,Male,0,Yes,Yes,66,0,No phone service,0,0,1,1,0,1,1,Two year,Yes,Credit card (automatic),56.75,3708.4,No,4+ Years,Normal Revenue,55.34925373134328,4,Medium,3745.5,1,1,0,0.0,0,0,4,1,1,1,11.35,2
6527-PZFPV,Male,0,Yes,Yes,24,1,No,0,0,0,0,0,0,0,One year,Yes,Credit card (automatic),20.8,469.65,No,1-2 Years,Normal Revenue,18.786,1,Low,499.2000000000001,2,1,0,0.0,0,0,0,1,1,0,10.4,3
4855-SNKMY,Female,0,No,No,1,1,No,0,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,44.1,44.1,Yes,0-1 Year,Normal Revenue,22.05,1,Medium,44.1,3,0,0,0.0,1,0,0,1,0,0,22.05,5
9593-CVZKR,Female,0,Yes,Yes,56,1,Yes,0,0,0,0,0,0,0,Two year,Yes,Mailed check,24.45,1385.85,No,4+ Years,Normal Revenue,24.31315789473684,1,Low,1369.2,1,0,0,0.0,0,0,0,1,1,1,12.225,2
8595-SIZNC,Female,1,Yes,No,22,1,Yes,0,0,0,0,0,0,0,One year,No,Bank transfer (automatic),25.6,548.8,No,1-2 Years,Normal Revenue,23.86086956521739,1,Low,563.2,2,1,0,25.6,0,0,0,0,0,0,12.8,2
8008-HAWED,Male,0,No,No,14,0,No phone service,0,0,0,1,0,1,1,Month-to-month,Yes,Electronic check,50.75,712.75,Yes,1-2 Years,Normal Revenue,47.516666666666666,3,Medium,710.5,3,0,0,0.0,0,0,3,1,0,0,12.6875,4
7124-UGSUR,Female,1,Yes,No,61,1,Yes,0,0,1,1,0,1,1,One year,Yes,Credit card (automatic),104.4,6405.0,Yes,4+ Years,High Revenue,103.30645161290325,5,High,6368.400000000001,2,1,0,104.4,0,1,4,1,0,1,17.400000000000002,4
1862-SKORY,Female,1,Yes,No,40,0,No phone service,0,0,1,0,0,1,0,Month-to-month,Yes,Electronic check,39.3,1637.4,Yes,2-4 Years,Normal Revenue,39.93658536585366,2,Medium,1572.0,3,0,0,39.3,0,0,2,1,0,1,13.1,4
5236-XMZJY,Female,0,No,No,42,1,No,0,1,1,1,0,0,0,Month-to-month,No,Bank transfer (automatic),59.65,2536.55,No,2-4 Years,Normal Revenue,58.989534883720935,4,Medium,2505.3,3,1,0,0.0,0,0,3,0,0,1,11.93,3
4827-DPADN,Female,0,Yes,Yes,72,1,Yes,0,1,0,1,1,1,1,Two year,Yes,Bank transfer (automatic),83.3,6042.7,No,4+ Years,High Revenue,82.77671232876712,6,High,5997.599999999999,1,1,0,0.0,0,1,5,1,1,1,11.9,3
2694-CIUMO,Female,0,No,No,12,1,Yes,0,0,0,0,1,0,0,Month-to-month,Yes,Credit card (automatic),79.55,958.25,No,0-1 Year,Normal Revenue,73.71153846153847,2,High,954.6,3,1,0,0.0,0,1,1,1,0,0,26.516666666666666,5
5846-ABOBJ,Male,0,Yes,No,71,1,Yes,0,0,0,0,0,0,0,Two year,No,Bank transfer (automatic),24.45,1730.65,No,4+ Years,Normal Revenue,24.03680555555556,1,Low,1735.95,1,1,0,0.0,0,0,0,0,0,1,12.225,1
1439-LCGVL,Female,0,Yes,No,26,1,No,0,0,0,0,0,0,0,One year,No,Mailed check,19.2,459.6,No,2-4 Years,Normal Revenue,17.022222222222222,1,Low,499.2,2,0,0,0.0,0,0,0,0,0,1,9.6,2
0909-SDHNU,Female,0,No,Yes,7,0,No phone service,0,1,0,0,0,0,0,Month-to-month,No,Mailed check,29.8,201.95,No,0-1 Year,Normal Revenue,25.24375,1,Low,208.6,3,0,0,0.0,1,0,1,0,1,0,14.9,4
4647-XXZAM,Female,0,Yes,Yes,6,1,No,0,0,0,0,0,0,0,Month-to-month,No,Mailed check,45.5,285.2,No,0-1 Year,Normal Revenue,40.74285714285714,1,Medium,273.0,3,0,0,0.0,1,0,0,0,1,0,22.75,4
1502-XFCVR,Female,0,No,No,58,1,No,0,1,1,1,0,1,1,One year,Yes,Electronic check,106.45,6145.85,Yes,4+ Years,High Revenue,104.16694915254236,6,High,6174.1,2,0,0,0.0,0,1,5,1,0,1,15.207142857142857,4
7740-KKCXF,Male,0,Yes,No,51,0,No phone service,0,0,1,0,0,0,0,Month-to-month,Yes,Credit card (automatic),30.05,1529.45,No,4+ Years,Normal Revenue,29.4125,1,Low,1532.55,3,1,0,0.0,0,0,1,1,0,1,15.025,4
5360-XGYAZ,Male,0,Yes,Yes,72,0,No phone service,0,1,1,1,1,1,1,Two year,Yes,Bank transfer (automatic),65.65,4664.5,No,4+ Years,Normal Revenue,63.897260273972606,6,Medium,4726.8,1,1,0,0.0,0,1,6,1,1,1,9.37857142857143,3
9692-TUSXH,Female,0,No,No,18,1,No,0,1,0,0,0,1,1,Month-to-month,Yes,Electronic check,96.05,1740.7,Yes,1-2 Years,High Revenue,91.61578947368422,4,High,1728.9,3,0,0,0.0,0,1,3,1,0,0,19.21,5
7912-SYRQT,Female,0,No,No,7,1,Yes,0,0,0,0,0,0,0,Month-to-month,Yes,Bank transfer (automatic),75.1,552.95,Yes,0-1 Year,Normal Revenue,69.11875,1,High,525.6999999999999,3,1,0,0.0,1,1,0,1,0,0,37.55,6
3557-HTYWR,Female,0,No,No,47,1,Yes,0,1,1,0,1,0,1,Two year,No,Mailed check,74.05,3496.3,No,2-4 Years,Normal Revenue,72.83958333333334,5,High,3480.35,1,0,0,0.0,0,1,4,0,0,1,12.341666666666667,2
4816-JBHOV,Male,1,No,No,2,1,No,0,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,44.7,93.7,Yes,0-1 Year,Normal Revenue,31.23333333333333,1,Medium,89.4,3,0,0,44.7,1,0,0,1,0,0,22.35,5
8920-NAVAY,Male,1,No,No,62,1,Yes,0,0,1,1,1,1,1,One year,Yes,Bank transfer (automatic),110.75,7053.35,No,4+ Years,High Revenue,111.95793650793652,6,High,6866.5,2,1,0,110.75,0,1,5,1,0,1,15.821428571428571,4
1699-TLDLZ,Female,0,Yes,Yes,16,1,No,0,0,0,0,0,0,0,Two year,No,Mailed check,19.7,301.55,No,1-2 Years,Normal Revenue,17.738235294117647,1,Low,315.2,1,0,0,0.0,0,0,0,0,1,0,9.85,1
5600-PDUJF,Male,0,No,No,6,1,No,0,0,0,0,1,0,0,Month-to-month,Yes,Credit card (automatic),49.5,312.7,No,0-1 Year,Normal Revenue,44.67142857142857,2,Medium,297.0,3,1,0,0.0,1,0,1,1,0,0,16.5,5
8292-TYSPY,Male,0,No,No,19,1,No,0,0,0,1,1,0,0,Month-to-month,Yes,Credit card (automatic),55.0,1046.5,Yes,1-2 Years,Normal Revenue,52.325,3,Medium,1045.0,3,1,0,0.0,0,0,2,1,0,0,13.75,4
0567-XRHCU,Female,0,Yes,Yes,69,0,No phone service,0,1,0,1,0,0,1,Two year,Yes,Credit card (automatic),43.95,2960.1,No,4+ Years,Normal Revenue,42.28714285714285,3,Medium,3032.55,1,1,0,0.0,0,0,3,1,1,1,10.9875,2
1867-BDVFH,Male,0,Yes,Yes,11,1,Yes,0,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,74.35,834.2,Yes,0-1 Year,Normal Revenue,69.51666666666667,1,High,817.8499999999999,3,0,0,0.0,1,1,0,1,1,0,37.175,6
2067-QYTCF,Female,0,Yes,No,64,1,Yes,0,0,1,1,1,1,1,Month-to-month,Yes,Electronic check,111.15,6953.4,No,4+ Years,High Revenue,106.9753846153846,6,High,7113.6,3,0,0,0.0,0,1,5,1,0,1,15.87857142857143,5
2359-QWQUL,Female,0,Yes,No,39,1,No,0,1,0,1,1,1,1,One year,Yes,Credit card (automatic),104.7,4134.85,Yes,2-4 Years,High Revenue,103.37125,6,High,4083.3,2,1,0,0.0,0,1,5,1,0,1,14.957142857142857,4
9103-TCIHJ,Female,0,No,No,15,1,Yes,0,1,0,0,0,0,0,Month-to-month,Yes,Mailed check,55.7,899.8,Yes,1-2 Years,Normal Revenue,56.2375,2,Medium,835.5,3,0,0,0.0,0,0,1,1,0,0,18.566666666666666,4
7407-SUJIZ,Male,0,No,No,25,1,No,0,0,0,0,0,0,0,Month-to-month,No,Mailed check,20.6,541.5,No,2-4 Years,Normal Revenue,20.82692307692308,1,Low,515.0,3,0,0,0.0,0,0,0,0,0,1,10.3,3
9150-KPBJQ,Female,0,No,No,6,1,No,0,0,0,0,0,0,0,Two year,No,Credit card (automatic),19.65,116.85,No,0-1 Year,Normal Revenue,16.692857142857143,1,Low,117.9,1,1,0,0.0,0,0,0,0,0,0,9.825,1
0052-DCKON,Male,0,Yes,No,66,1,Yes,0,1,1,1,1,1,1,One year,No,Bank transfer (automatic),115.8,7942.15,No,4+ Years,High Revenue,118.53955223880595,7,High,7642.8,2,1,0,0.0,0,1,6,0,0,1,14.475,3
3654-ARMGP,Female,0,No,No,61,1,Yes,0,0,1,1,1,1,1,Two year,No,Credit card (automatic),88.65,5321.25,No,4+ Years,High Revenue,85.82661290322581,6,High,5407.650000000001,1,1,0,0.0,0,1,5,0,0,1,12.664285714285715,2
9699-UBQFS,Female,1,Yes,No,43,1,Yes,0,1,1,0,0,1,0,Month-to-month,Yes,Electronic check,94.5,4156.8,No,2-4 Years,High Revenue,94.47272727272728,4,High,4063.5,3,0,0,94.5,0,1,3,1,0,1,18.9,5
9367-TCUYN,Female,0,No,No,12,1,No,0,0,0,0,0,0,0,Month-to-month,No,Mailed check,20.1,223.6,No,0-1 Year,Normal Revenue,17.2,1,Low,241.2,3,0,0,0.0,0,0,0,0,0,0,10.05,3
1261-FWTTE,Male,1,No,No,23,0,No phone service,0,0,0,0,0,0,1,Month-to-month,Yes,Bank transfer (automatic),34.65,768.45,No,1-2 Years,Normal Revenue,32.018750000000004,1,Low,796.9499999999999,3,1,0,34.65,0,0,1,1,0,0,17.325,4
3528-HFRIQ,Male,1,Yes,No,71,0,No phone service,0,0,1,1,0,1,1,Month-to-month,Yes,Bank transfer (automatic),52.3,3765.05,No,4+ Years,Normal Revenue,52.29236111111111,4,Medium,3713.3,3,1,0,52.3,0,0,4,1,0,1,10.459999999999999,4
0708-SJDIS,Female,0,No,No,34,1,Yes,0,0,0,0,1,1,0,Month-to-month,No,Mailed check,65.0,2157.5,No,2-4 Years,Normal Revenue,61.642857142857146,3,Medium,2210.0,3,0,0,0.0,0,1,2,0,0,1,16.25,4
4140-WJAWW,Female,0,No,No,5,1,No,0,0,0,0,0,0,0,Month-to-month,No,Credit card (automatic),19.85,108.05,Yes,0-1 Year,Normal Revenue,18.008333333333333,1,Low,99.25,3,1,0,0.0,1,0,0,0,0,0,9.925,4
2073-QBVBI,Female,0,Yes,No,41,0,No phone service,0,0,1,0,1,0,0,One year,No,Mailed check,35.45,1391.65,No,2-4 Years,Normal Revenue,33.13452380952381,2,Medium,1453.45,2,0,0,0.0,0,0,2,0,0,1,11.816666666666668,2
6928-ONTRW,Female,0,Yes,Yes,72,1,No,0,0,0,0,0,0,0,Two year,No,Credit card (automatic),19.7,1379.8,No,4+ Years,Normal Revenue,18.9013698630137,1,Low,1418.4,1,1,0,0.0,0,0,0,0,1,1,9.85,1
3320-VEOYC,Male,1,No,No,14,1,Yes,0,0,0,0,0,1,1,Month-to-month,Yes,Electronic check,95.6,1273.3,No,1-2 Years,High Revenue,84.88666666666667,3,High,1338.4,3,0,0,95.6,0,1,2,1,0,0,23.9,5
5231-FIQPA,Female,0,No,No,41,1,No,0,0,0,0,0,0,0,Two year,Yes,Mailed check,19.85,810.45,No,2-4 Years,Normal Revenue,19.29642857142857,1,Low,813.85,1,0,0,0.0,0,0,0,1,0,1,9.925,2
6617-WLBQC,Female,0,Yes,Yes,23,1,Yes,0,1,0,0,0,0,0,One year,No,Credit card (automatic),81.85,1810.85,No,1-2 Years,High Revenue,75.45208333333333,2,High,1882.55,2,1,0,0.0,0,1,1,0,1,0,27.28333333333333,3
2599-CIPQE,Male,0,Yes,Yes,71,1,No,0,1,1,1,1,1,1,Two year,No,Credit card (automatic),109.3,7782.85,No,4+ Years,High Revenue,108.0951388888889,7,High,7760.3,1,1,0,0.0,0,1,6,0,1,1,13.6625,2
6653-CBBOM,Female,0,No,No,1,1,No,0,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,70.3,70.3,Yes,0-1 Year,Normal Revenue,35.15,1,High,70.3,3,0,0,0.0,1,1,0,1,0,0,35.15,6
8774-GSBUN,Male,0,Yes,No,72,1,Yes,0,0,0,0,0,0,0,Two year,No,Mailed check,25.4,1797.1,No,4+ Years,Normal Revenue,24.61780821917808,1,Low,1828.8,1,0,0,0.0,0,0,0,0,0,1,12.7,1
7326-RIGQZ,Male,0,Yes,Yes,6,1,No,0,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,69.8,377.85,No,0-1 Year,Normal Revenue,53.97857142857144,1,Medium,418.8,3,0,0,0.0,1,1,0,1,1,0,34.9,6
1401-FTHFQ,Male,0,Yes,Yes,23,1,No,0,0,0,0,0,0,0,One year,Yes,Credit card (automatic),20.0,445.3,No,1-2 Years,Normal Revenue,18.554166666666667,1,Low,460.0,2,1,0,0.0,0,0,0,1,1,0,10.0,3
3247-ZVOUO,Male,1,Yes,No,10,1,Yes,0,0,0,0,0,0,1,Month-to-month,No,Electronic check,85.55,851.75,Yes,0-1 Year,High Revenue,77.43181818181819,2,High,855.5,3,0,0,85.55,1,1,1,0,0,0,28.516666666666666,5
0254-FNMCI,Female,0,No,No,72,1,No,0,1,1,1,1,1,1,Two year,Yes,Electronic check,109.9,7624.2,No,4+ Years,High Revenue,104.44109589041096,7,High,7912.8,1,0,0,0.0,0,1,6,1,0,1,13.7375,3
1848-LBZHY,Female,0,Yes,No,7,1,No,0,1,0,0,0,0,0,Month-to-month,Yes,Bank transfer (automatic),50.3,355.1,No,0-1 Year,Normal Revenue,44.3875,2,Medium,352.1,3,1,0,0.0,1,0,1,1,0,0,16.766666666666666,5
6101-IMRMM,Male,0,No,Yes,6,1,No,0,0,0,1,0,1,1,Month-to-month,No,Mailed check,94.5,575.45,Yes,0-1 Year,High Revenue,82.20714285714287,4,High,567.0,3,0,0,0.0,1,1,3,0,1,0,18.9,5
8118-TJAFG,Male,0,Yes,Yes,9,1,No,0,0,1,0,1,1,1,Month-to-month,Yes,Electronic check,101.5,906.85,No,0-1 Year,High Revenue,90.685,5,High,913.5,3,0,0,0.0,1,1,4,1,1,0,16.916666666666668,6
5429-LWCMV,Female,0,No,No,12,1,Yes,0,0,1,0,0,0,1,Month-to-month,Yes,Electronic check,89.15,1057.55,No,0-1 Year,High Revenue,81.35,3,High,1069.8000000000002,3,0,0,0.0,0,1,2,1,0,0,22.2875,5
7298-IZWLY,Female,0,No,No,1,1,No,0,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,19.4,19.4,No,0-1 Year,Normal Revenue,9.7,1,Low,19.4,3,0,0,0.0,1,0,0,1,0,0,9.7,5
9758-MFWGD,Female,1,Yes,Yes,48,0,No phone service,0,0,1,0,0,0,0,One year,No,Bank transfer (automatic),29.9,1388.75,No,2-4 Years,Normal Revenue,28.34183673469388,1,Low,1435.1999999999998,2,1,0,29.9,0,0,1,0,1,1,14.95,2
3955-JBZZM,Male,0,No,No,20,1,No,0,0,0,0,0,1,0,Month-to-month,No,Electronic check,78.8,1641.3,No,1-2 Years,Normal Revenue,78.15714285714286,2,High,1576.0,3,0,0,0.0,0,1,1,0,0,0,26.266666666666666,4
1268-ASBGA,Female,1,Yes,No,16,1,Yes,0,0,0,0,0,0,1,Month-to-month,Yes,Credit card (automatic),85.35,1375.15,Yes,1-2 Years,High Revenue,80.89117647058823,2,High,1365.6,3,1,0,85.35,0,1,1,1,0,0,28.45,5
8943-URTMR,Female,0,No,No,2,1,No,0,0,0,0,0,1,0,Month-to-month,Yes,Mailed check,79.65,152.7,Yes,0-1 Year,Normal Revenue,50.9,2,High,159.3,3,0,0,0.0,1,1,1,1,0,0,26.55,6
4815-TUMEQ,Female,0,No,No,10,1,No,0,0,0,0,0,0,0,One year,Yes,Mailed check,19.3,185.2,No,0-1 Year,Normal Revenue,16.836363636363636,1,Low,193.0,2,0,0,0.0,0,0,0,1,0,0,9.65,3
4713-LZDRV,Female,1,No,No,2,1,No,0,0,0,0,0,0,1,Month-to-month,Yes,Electronic check,79.6,195.05,Yes,0-1 Year,Normal Revenue,65.01666666666667,2,High,159.2,3,0,0,79.6,1,1,1,1,0,0,26.53333333333333,6
9909-IDLEK,Male,0,Yes,Yes,20,1,Yes,0,0,1,0,1,1,0,Month-to-month,No,Mailed check,96.8,1826.7,No,1-2 Years,High Revenue,86.9857142857143,4,High,1936.0,3,0,0,0.0,0,1,3,0,1,0,19.36,4
4092-OFQZS,Male,0,Yes,No,20,1,No,0,0,0,0,0,0,0,One year,No,Mailed check,20.65,417.5,No,1-2 Years,Normal Revenue,19.88095238095238,1,Low,413.0,2,0,0,0.0,0,0,0,0,0,0,10.325,2
1561-BWHIN,Male,0,Yes,Yes,19,1,No,0,0,0,0,0,0,0,One year,No,Mailed check,19.8,344.5,No,1-2 Years,Normal Revenue,17.225,1,Low,376.2,2,0,0,0.0,0,0,0,0,1,0,9.9,2
4325-NFSKC,Male,1,No,No,19,1,Yes,0,1,0,0,0,1,0,Month-to-month,Yes,Electronic check,90.6,1660.0,Yes,1-2 Years,High Revenue,83.0,3,High,1721.4,3,0,0,90.6,0,1,2,1,0,0,22.65,5
9927-DSWDF,Male,0,Yes,No,22,1,No,0,1,1,0,1,1,1,Month-to-month,Yes,Electronic check,104.6,2180.55,No,1-2 Years,High Revenue,94.80652173913045,6,High,2301.2,3,0,0,0.0,0,1,5,1,0,0,14.942857142857141,5
9500-LTVBP,Female,0,No,No,35,1,Yes,0,0,0,0,1,0,0,Month-to-month,No,Credit card (automatic),80.05,2835.9,No,2-4 Years,High Revenue,78.775,2,High,2801.75,3,1,0,0.0,0,1,1,0,0,1,26.683333333333334,4
7252-NTGSS,Female,0,No,No,1,1,No,0,0,0,0,0,0,0,Month-to-month,No,Mailed check,45.15,45.15,No,0-1 Year,Normal Revenue,22.575,1,Medium,45.15,3,0,0,0.0,1,0,0,0,0,0,22.575,4
8149-AIQCG,Male,0,No,No,39,1,Yes,0,0,0,0,0,0,0,Month-to-month,Yes,Credit card (automatic),73.15,2730.85,No,2-4 Years,Normal Revenue,68.27125,1,High,2852.8500000000004,3,1,0,0.0,0,1,0,1,0,1,36.575,5
1360-JYXKQ,Female,1,Yes,No,54,1,No,0,0,0,1,1,1,1,One year,Yes,Electronic check,99.1,5437.1,No,4+ Years,High Revenue,98.85636363636364,5,High,5351.4,2,0,0,99.1,0,1,4,1,0,1,16.516666666666666,4
2955-PSXOE,Female,0,No,No,1,1,No,0,0,0,0,0,0,0,Month-to-month,Yes,Bank transfer (automatic),20.2,20.2,Yes,0-1 Year,Normal Revenue,10.1,1,Low,20.2,3,1,0,0.0,1,0,0,1,0,0,10.1,5
7762-URZQH,Male,0,Yes,No,66,1,Yes,0,1,0,1,0,1,1,Two year,Yes,Credit card (automatic),106.05,6981.35,Yes,4+ Years,High Revenue,104.19925373134328,5,High,6999.3,1,1,0,0.0,0,1,4,1,0,1,17.675,3
0899-WZRSD,Male,0,No,No,56,1,Yes,0,1,0,0,1,1,1,Month-to-month,Yes,Mailed check,105.35,5794.45,No,4+ Years,High Revenue,101.65701754385964,5,High,5899.599999999999,3,0,0,0.0,0,1,4,1,0,1,17.558333333333334,5
3255-GRXMG,Male,0,No,Yes,18,1,No,0,0,0,0,0,0,0,Month-to-month,Yes,Credit card (automatic),45.65,747.2,No,1-2 Years,Normal Revenue,39.32631578947369,1,Medium,821.6999999999999,3,1,0,0.0,0,0,0,1,1,0,22.825,4
4828-FAZPK,Female,0,Yes,Yes,16,1,Yes,0,0,1,0,0,0,0,Month-to-month,Yes,Credit card (automatic),79.95,1267.95,No,1-2 Years,Normal Revenue,74.58529411764707,2,High,1279.2,3,1,0,0.0,0,1,1,1,1,0,26.650000000000002,5
6094-ZIVKX,Female,0,No,No,68,1,No,0,1,0,1,0,0,0,One year,Yes,Credit card (automatic),54.45,3674.95,No,4+ Years,Normal Revenue,53.26014492753623,3,Medium,3702.6,2,1,0,0.0,0,0,2,1,0,1,13.6125,3
6925-BAYGL,Female,1,Yes,No,53,1,Yes,0,0,0,0,0,0,0,Two year,No,Credit card (automatic),25.1,1275.6,No,4+ Years,Normal Revenue,23.62222222222222,1,Low,1330.3000000000002,1,1,0,25.1,0,0,0,0,0,1,12.55,1
3262-EIDHV,Female,0,Yes,Yes,72,1,Yes,0,1,0,1,1,1,1,Two year,No,Credit card (automatic),84.7,5893.9,No,4+ Years,High Revenue,80.73835616438356,6,High,6098.400000000001,1,1,0,0.0,0,1,5,0,1,1,12.1,2
7354-OIJLX,Male,0,No,No,9,1,Yes,0,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,75.85,724.65,No,0-1 Year,Normal Revenue,72.465,1,High,682.65,3,0,0,0.0,1,1,0,1,0,0,37.925,6
1376-HHBDV,Female,0,No,No,30,1,No,0,1,0,0,0,0,0,Month-to-month,Yes,Mailed check,48.8,1536.75,No,2-4 Years,Normal Revenue,49.57258064516129,2,Medium,1464.0,3,0,0,0.0,0,0,1,1,0,1,16.266666666666666,4
6907-NZZIJ,Female,0,No,No,36,1,Yes,0,0,1,0,0,1,1,Month-to-month,Yes,Electronic check,99.15,3615.6,Yes,2-4 Years,High Revenue,97.71891891891892,4,High,3569.4,3,0,0,0.0,0,1,3,1,0,1,19.830000000000002,5
6133-OZILE,Female,0,No,No,18,0,No phone service,0,0,0,1,1,0,0,Month-to-month,Yes,Electronic check,35.2,607.3,No,1-2 Years,Normal Revenue,31.96315789473684,2,Medium,633.6,3,0,0,0.0,0,0,2,1,0,0,11.733333333333334,4
4135-FRWKJ,Female,1,Yes,Yes,55,1,Yes,0,1,0,1,1,1,0,One year,No,Electronic check,76.25,4154.55,No,4+ Years,Normal Revenue,74.18839285714286,5,High,4193.75,2,0,0,76.25,0,1,4,0,1,1,12.708333333333334,3
2911-UREFD,Female,0,Yes,No,39,0,No phone service,0,1,0,1,0,1,1,Month-to-month,No,Electronic check,55.9,2184.35,Yes,2-4 Years,Normal Revenue,54.60875,4,Medium,2180.1,3,0,0,0.0,0,0,4,0,0,1,11.18,3
3744-ZRRDZ,Male,0,No,No,21,1,Yes,0,0,1,0,0,0,0,Month-to-month,Yes,Electronic check,82.35,1852.85,Yes,1-2 Years,High Revenue,84.22045454545454,2,High,1729.35,3,0,0,0.0,0,1,1,1,0,0,27.45,5
5673-TIYIB,Male,0,No,No,2,0,No phone service,0,0,1,1,1,0,0,Month-to-month,Yes,Credit card (automatic),40.4,77.15,Yes,0-1 Year,Normal Revenue,25.71666666666667,3,Medium,80.8,3,1,0,0.0,1,0,3,1,0,0,10.1,5
6551-ZCOTS,Male,1,No,No,33,1,Yes,0,0,0,0,0,0,0,One year,Yes,Bank transfer (automatic),24.9,847.8,No,2-4 Years,Normal Revenue,24.935294117647057,1,Low,821.6999999999999,2,1,0,24.9,0,0,0,1,0,1,12.45,3
7191-ADRGF,Male,0,Yes,No,44,0,No phone service,0,0,1,1,0,1,1,Two year,No,Bank transfer (automatic),54.3,2390.45,No,2-4 Years,Normal Revenue,53.12111111111111,4,Medium,2389.2,1,1,0,0.0,0,0,4,0,0,1,10.86,1
5018-LXQQG,Female,0,Yes,Yes,30,1,No,0,1,0,0,1,0,1,Month-to-month,No,Bank transfer (automatic),66.3,1923.5,No,2-4 Years,Normal Revenue,62.04838709677419,4,Medium,1989.0,3,1,0,0.0,0,1,3,0,1,1,13.26,4
6892-BOGQE,Female,0,Yes,No,71,1,No,0,0,0,0,0,0,0,Two year,Yes,Bank transfer (automatic),20.9,1493.2,No,4+ Years,Normal Revenue,20.73888888888889,1,Low,1483.9,1,1,0,0.0,0,0,0,1,0,1,10.45,2
1602-IJQQE,Female,0,No,No,4,1,Yes,0,0,0,0,0,0,0,Month-to-month,No,Electronic check,75.35,338.1,Yes,0-1 Year,Normal Revenue,67.62,1,High,301.4,3,0,0,0.0,1,1,0,0,0,0,37.675,5
4628-WQCQQ,Male,0,No,Yes,35,1,No,0,0,0,1,0,1,0,One year,Yes,Electronic check,85.15,3030.6,Yes,2-4 Years,High Revenue,84.18333333333334,3,High,2980.25,2,0,0,0.0,0,1,2,1,1,1,21.2875,4
1746-TGTWV,Male,0,Yes,No,1,1,No,0,0,0,1,0,0,0,Month-to-month,No,Credit card (automatic),75.35,75.35,No,0-1 Year,Normal Revenue,37.675,2,High,75.35,3,1,0,0.0,1,1,1,0,0,0,25.116666666666664,5
5995-SNNEW,Male,1,Yes,No,23,1,Yes,0,0,1,1,0,1,1,Month-to-month,Yes,Electronic check,104.45,2184.85,No,1-2 Years,High Revenue,91.03541666666666,5,High,2402.35,3,0,0,104.45,0,1,4,1,0,0,17.408333333333335,5
8050-WYBND,Female,0,No,Yes,22,0,No phone service,0,0,0,1,0,1,1,One year,Yes,Credit card (automatic),49.45,1031.4,No,1-2 Years,Normal Revenue,44.84347826086957,3,Medium,1087.9,2,1,0,0.0,0,0,3,1,1,0,12.3625,3
2821-WARNZ,Female,0,No,Yes,49,1,No,0,0,0,0,0,0,0,One year,No,Credit card (automatic),19.45,921.3,No,4+ Years,Normal Revenue,18.426,1,Low,953.05,2,1,0,0.0,0,0,0,0,1,1,9.725,2
4879-GZLFH,Female,0,Yes,Yes,42,1,No,0,0,0,1,0,1,1,Month-to-month,Yes,Electronic check,92.15,3875.4,No,2-4 Years,High Revenue,90.12558139534885,4,High,3870.3,3,0,0,0.0,0,1,3,1,1,1,18.43,5
1644-IRKSF,Female,0,Yes,Yes,33,1,No,0,0,0,1,0,1,1,One year,Yes,Electronic check,93.8,3124.5,Yes,2-4 Years,High Revenue,91.8970588235294,4,High,3095.4,2,0,0,0.0,0,1,3,1,1,1,18.759999999999998,4
